selection_coefficient,fasta_file,Tajimas_D,Tajima_pi,num_of_mutation,snps_file,matrix_image_file,ancestral_seq,snps_image,output_file,average_h
0.666,output/output_selection/fasta/selection_0.666.fasta,-2.675904158702819,0.00011960284437559604,299.0,output/output_selection/snps/snps_0.666.fasta,output/output_selection/matrix/matrix_0.666.txt,output/output_selection/ancestral_sequence/ancestral_0.666.fasta,output/output_selection/images/image_0.666.png,output/output_selection/h_result/h_0.666.txt,20381.8
0.6767,output/output_selection/fasta/selection_0.6767.fasta,-2.7546562646713944,0.00013126737419494444,366.0,output/output_selection/snps/snps_0.6767.fasta,output/output_selection/matrix/matrix_0.6767.txt,output/output_selection/ancestral_sequence/ancestral_0.6767.fasta,output/output_selection/images/image_0.6767.png,output/output_selection/h_result/h_0.6767.txt,17907.6
0.7041,output/output_selection/fasta/selection_0.7041.fasta,-2.7353463978928327,8.626580400862624e-05,239.0,output/output_selection/snps/snps_0.7041.fasta,output/output_selection/matrix/matrix_0.7041.txt,output/output_selection/ancestral_sequence/ancestral_0.7041.fasta,output/output_selection/images/image_0.7041.png,output/output_selection/h_result/h_0.7041.txt,20573.9
0.7178,output/output_selection/fasta/selection_0.7178.fasta,-2.728626960502397,9.771417437340736e-05,266.0,output/output_selection/snps/snps_0.7178.fasta,output/output_selection/matrix/matrix_0.7178.txt,output/output_selection/ancestral_sequence/ancestral_0.7178.fasta,output/output_selection/images/image_0.7178.png,output/output_selection/h_result/h_0.7178.txt,24459.8
0.7263,output/output_selection/fasta/selection_0.7263.fasta,-2.6392434094312525,9.813235200981279e-05,236.0,output/output_selection/snps/snps_0.7263.fasta,output/output_selection/matrix/matrix_0.7263.txt,output/output_selection/ancestral_sequence/ancestral_0.7263.fasta,output/output_selection/images/image_0.7263.png,output/output_selection/h_result/h_0.7263.txt,18857.4
0.7666,output/output_selection/fasta/selection_0.7666.fasta,-2.720347764676668,0.00011397057746594192,304.0,output/output_selection/snps/snps_0.7666.fasta,output/output_selection/matrix/matrix_0.7666.txt,output/output_selection/ancestral_sequence/ancestral_0.7666.fasta,output/output_selection/images/image_0.7666.png,output/output_selection/h_result/h_0.7666.txt,17418.3
0.7803,output/output_selection/fasta/selection_0.7803.fasta,-2.758525505367708,0.00010919486764728252,309.0,output/output_selection/snps/snps_0.7803.fasta,output/output_selection/matrix/matrix_0.7803.txt,output/output_selection/ancestral_sequence/ancestral_0.7803.fasta,output/output_selection/images/image_0.7803.png,output/output_selection/h_result/h_0.7803.txt,19765.7
0.791,output/output_selection/fasta/selection_0.791.fasta,-2.6832205706616583,0.00010754639928348144,273.0,output/output_selection/snps/snps_0.791.fasta,output/output_selection/matrix/matrix_0.791.txt,output/output_selection/ancestral_sequence/ancestral_0.791.fasta,output/output_selection/images/image_0.791.png,output/output_selection/h_result/h_0.791.txt,16629.1
0.8017,output/output_selection/fasta/selection_0.8017.fasta,-2.7152738110450394,0.0001084938645563036,288.0,output/output_selection/snps/snps_0.8017.fasta,output/output_selection/matrix/matrix_0.8017.txt,output/output_selection/ancestral_sequence/ancestral_0.8017.fasta,output/output_selection/images/image_0.8017.png,output/output_selection/h_result/h_0.8017.txt,17399.9
0.8047,output/output_selection/fasta/selection_0.8047.fasta,-2.7159139988926806,9.488794000948853e-05,254.0,output/output_selection/snps/snps_0.8047.fasta,output/output_selection/matrix/matrix_0.8047.txt,output/output_selection/ancestral_sequence/ancestral_0.8047.fasta,output/output_selection/images/image_0.8047.png,output/output_selection/h_result/h_0.8047.txt,23448.8
0.8261,output/output_selection/fasta/selection_0.8261.fasta,-2.384433208933911,0.00019460815492855163,342.0,output/output_selection/snps/snps_0.8261.fasta,output/output_selection/matrix/matrix_0.8261.txt,output/output_selection/ancestral_sequence/ancestral_0.8261.fasta,output/output_selection/images/image_0.8261.png,output/output_selection/h_result/h_0.8261.txt,16884.7
0.8262,output/output_selection/fasta/selection_0.8262.fasta,-2.727467338220938,8.969001219078684e-05,245.0,output/output_selection/snps/snps_0.8262.fasta,output/output_selection/matrix/matrix_0.8262.txt,output/output_selection/ancestral_sequence/ancestral_0.8262.fasta,output/output_selection/images/image_0.8262.png,output/output_selection/h_result/h_0.8262.txt,20439.7
0.8916,output/output_selection/fasta/selection_0.8916.fasta,-2.7245610456514746,9.245160073651744e-05,251.0,output/output_selection/snps/snps_0.8916.fasta,output/output_selection/matrix/matrix_0.8916.txt,output/output_selection/ancestral_sequence/ancestral_0.8916.fasta,output/output_selection/images/image_0.8916.png,output/output_selection/h_result/h_0.8916.txt,19419.2
0.9023,output/output_selection/fasta/selection_0.9023.fasta,-2.69615298434916,0.0001124635218294276,290.0,output/output_selection/snps/snps_0.9023.fasta,output/output_selection/matrix/matrix_0.9023.txt,output/output_selection/ancestral_sequence/ancestral_0.9023.fasta,output/output_selection/images/image_0.9023.png,output/output_selection/h_result/h_0.9023.txt,19122.0
0.9138,output/output_selection/fasta/selection_0.9138.fasta,-2.3643068568899537,0.00017351947692644218,300.0,output/output_selection/snps/snps_0.9138.fasta,output/output_selection/matrix/matrix_0.9138.txt,output/output_selection/ancestral_sequence/ancestral_0.9138.fasta,output/output_selection/images/image_0.9138.png,output/output_selection/h_result/h_0.9138.txt,19491.4
0.916,output/output_selection/fasta/selection_0.916.fasta,-2.6233872765665804,0.00010387572891947806,244.0,output/output_selection/snps/snps_0.916.fasta,output/output_selection/matrix/matrix_0.916.txt,output/output_selection/ancestral_sequence/ancestral_0.916.fasta,output/output_selection/images/image_0.916.png,output/output_selection/h_result/h_0.916.txt,19228.7
0.9297,output/output_selection/fasta/selection_0.9297.fasta,-2.7211538428138655,0.00010318886710122756,277.0,output/output_selection/snps/snps_0.9297.fasta,output/output_selection/matrix/matrix_0.9297.txt,output/output_selection/ancestral_sequence/ancestral_0.9297.fasta,output/output_selection/images/image_0.9297.png,output/output_selection/h_result/h_0.9297.txt,21048.0
0.9541,output/output_selection/fasta/selection_0.9541.fasta,-2.6074351937496334,0.00015011365037864734,340.0,output/output_selection/snps/snps_0.9541.fasta,output/output_selection/matrix/matrix_0.9541.txt,output/output_selection/ancestral_sequence/ancestral_0.9541.fasta,output/output_selection/images/image_0.9541.png,output/output_selection/h_result/h_0.9541.txt,18870.6
0.9678,output/output_selection/fasta/selection_0.9678.fasta,-2.444118273449312,0.0001372410518319053,259.0,output/output_selection/snps/snps_0.9678.fasta,output/output_selection/matrix/matrix_0.9678.txt,output/output_selection/ancestral_sequence/ancestral_0.9678.fasta,output/output_selection/images/image_0.9678.png,output/output_selection/h_result/h_0.9678.txt,20310.5
0.9763,output/output_selection/fasta/selection_0.9763.fasta,-1.7183576593003735,0.00030171213439380694,318.0,output/output_selection/snps/snps_0.9763.fasta,output/output_selection/matrix/matrix_0.9763.txt,output/output_selection/ancestral_sequence/ancestral_0.9763.fasta,output/output_selection/images/image_0.9763.png,output/output_selection/h_result/h_0.9763.txt,17754.9
0.0864,output/output_selection/fasta/selection_0.0864.fasta,-2.0578721315225947,0.0003322370816695879,438.0,output/output_selection/snps/snps_0.0864.fasta,output/output_selection/matrix/matrix_0.0864.txt,output/output_selection/ancestral_sequence/ancestral_0.0864.fasta,output/output_selection/images/image_0.0864.png,output/output_selection/h_result/h_0.0864.txt,18332.2
0.1489,output/output_selection/fasta/selection_0.1489.fasta,-2.7484831630733986,0.00016172161510708086,443.0,output/output_selection/snps/snps_0.1489.fasta,output/output_selection/matrix/matrix_0.1489.txt,output/output_selection/ancestral_sequence/ancestral_0.1489.fasta,output/output_selection/images/image_0.1489.png,output/output_selection/h_result/h_0.1489.txt,19428.1
0.1643,output/output_selection/fasta/selection_0.1643.fasta,-2.725453237075621,0.00011464935855691897,308.0,output/output_selection/snps/snps_0.1643.fasta,output/output_selection/matrix/matrix_0.1643.txt,output/output_selection/ancestral_sequence/ancestral_0.1643.fasta,output/output_selection/images/image_0.1643.png,output/output_selection/h_result/h_0.1643.txt,23254.8
0.2268,output/output_selection/fasta/selection_0.2268.fasta,-2.6770329481122928,0.00014790761183297243,367.0,output/output_selection/snps/snps_0.2268.fasta,output/output_selection/matrix/matrix_0.2268.txt,output/output_selection/ancestral_sequence/ancestral_0.2268.fasta,output/output_selection/images/image_0.2268.png,output/output_selection/h_result/h_0.2268.txt,16236.6
0.2739,output/output_selection/fasta/selection_0.2739.fasta,-2.345085303446583,0.000245975318024597,414.0,output/output_selection/snps/snps_0.2739.fasta,output/output_selection/matrix/matrix_0.2739.txt,output/output_selection/ancestral_sequence/ancestral_0.2739.fasta,output/output_selection/images/image_0.2739.png,output/output_selection/h_result/h_0.2739.txt,18492.8
0.28,output/output_selection/fasta/selection_0.28.fasta,-2.641352252798117,0.0001268330751035919,302.0,output/output_selection/snps/snps_0.28.fasta,output/output_selection/matrix/matrix_0.28.txt,output/output_selection/ancestral_sequence/ancestral_0.28.fasta,output/output_selection/images/image_0.28.png,output/output_selection/h_result/h_0.28.txt,21445.9
0.2831,output/output_selection/fasta/selection_0.2831.fasta,-2.272878576410365,0.0002610802174806532,411.0,output/output_selection/snps/snps_0.2831.fasta,output/output_selection/matrix/matrix_0.2831.txt,output/output_selection/ancestral_sequence/ancestral_0.2831.fasta,output/output_selection/images/image_0.2831.png,output/output_selection/h_result/h_0.2831.txt,18640.6
0.2862,output/output_selection/fasta/selection_0.2862.fasta,-2.0972087527017287,0.00020220403856567462,277.0,output/output_selection/snps/snps_0.2862.fasta,output/output_selection/matrix/matrix_0.2862.txt,output/output_selection/ancestral_sequence/ancestral_0.2862.fasta,output/output_selection/images/image_0.2862.png,output/output_selection/h_result/h_0.2862.txt,18948.6
0.2876,output/output_selection/fasta/selection_0.2876.fasta,-2.536417156229574,0.0001379885191047077,288.0,output/output_selection/snps/snps_0.2876.fasta,output/output_selection/matrix/matrix_0.2876.txt,output/output_selection/ancestral_sequence/ancestral_0.2876.fasta,output/output_selection/images/image_0.2876.png,output/output_selection/h_result/h_0.2876.txt,20274.2
0.2986,output/output_selection/fasta/selection_0.2986.fasta,-1.4135899262541751,0.0003967859311305869,353.0,output/output_selection/snps/snps_0.2986.fasta,output/output_selection/matrix/matrix_0.2986.txt,output/output_selection/ancestral_sequence/ancestral_0.2986.fasta,output/output_selection/images/image_0.2986.png,output/output_selection/h_result/h_0.2986.txt,18805.0
0.312,output/output_selection/fasta/selection_0.312.fasta,-2.5070004898485037,0.0001752931965629834,351.0,output/output_selection/snps/snps_0.312.fasta,output/output_selection/matrix/matrix_0.312.txt,output/output_selection/ancestral_sequence/ancestral_0.312.fasta,output/output_selection/images/image_0.312.png,output/output_selection/h_result/h_0.312.txt,19797.7
0.3518,output/output_selection/fasta/selection_0.3518.fasta,-2.6531618666791887,0.00011397865819321555,277.0,output/output_selection/snps/snps_0.3518.fasta,output/output_selection/matrix/matrix_0.3518.txt,output/output_selection/ancestral_sequence/ancestral_0.3518.fasta,output/output_selection/images/image_0.3518.png,output/output_selection/h_result/h_0.3518.txt,19011.5
0.3745,output/output_selection/fasta/selection_0.3745.fasta,-1.8647512472680687,0.00028562542657401636,330.0,output/output_selection/snps/snps_0.3745.fasta,output/output_selection/matrix/matrix_0.3745.txt,output/output_selection/ancestral_sequence/ancestral_0.3745.fasta,output/output_selection/images/image_0.3745.png,output/output_selection/h_result/h_0.3745.txt,18048.1
0.4126,output/output_selection/fasta/selection_0.4126.fasta,-2.7067699190398264,9.420915891851148e-05,249.0,output/output_selection/snps/snps_0.4126.fasta,output/output_selection/matrix/matrix_0.4126.txt,output/output_selection/ancestral_sequence/ancestral_0.4126.fasta,output/output_selection/images/image_0.4126.png,output/output_selection/h_result/h_0.4126.txt,18722.6
0.4143,output/output_selection/fasta/selection_0.4143.fasta,-2.6100546754527123,0.00015188939019700665,345.0,output/output_selection/snps/snps_0.4143.fasta,output/output_selection/matrix/matrix_0.4143.txt,output/output_selection/ancestral_sequence/ancestral_0.4143.fasta,output/output_selection/images/image_0.4143.png,output/output_selection/h_result/h_0.4143.txt,18957.9
0.4236,output/output_selection/fasta/selection_0.4236.fasta,-2.6704802762140822,0.00010700297037433636,267.0,output/output_selection/snps/snps_0.4236.fasta,output/output_selection/matrix/matrix_0.4236.txt,output/output_selection/ancestral_sequence/ancestral_0.4236.fasta,output/output_selection/images/image_0.4236.png,output/output_selection/h_result/h_0.4236.txt,20484.6
0.4614,output/output_selection/fasta/selection_0.4614.fasta,-2.1197399023001475,0.0002800941687552813,388.0,output/output_selection/snps/snps_0.4614.fasta,output/output_selection/matrix/matrix_0.4614.txt,output/output_selection/ancestral_sequence/ancestral_0.4614.fasta,output/output_selection/images/image_0.4614.png,output/output_selection/h_result/h_0.4614.txt,18160.6
0.4675,output/output_selection/fasta/selection_0.4675.fasta,-2.709083542408719,0.00010149595473742191,268.0,output/output_selection/snps/snps_0.4675.fasta,output/output_selection/matrix/matrix_0.4675.txt,output/output_selection/ancestral_sequence/ancestral_0.4675.fasta,output/output_selection/images/image_0.4675.png,output/output_selection/h_result/h_0.4675.txt,15355.7
0.4706,output/output_selection/fasta/selection_0.4706.fasta,-2.583049340953855,0.00012935426201293523,286.0,output/output_selection/snps/snps_0.4706.fasta,output/output_selection/matrix/matrix_0.4706.txt,output/output_selection/ancestral_sequence/ancestral_0.4706.fasta,output/output_selection/images/image_0.4706.png,output/output_selection/h_result/h_0.4706.txt,17959.2
0.4799,output/output_selection/fasta/selection_0.4799.fasta,-2.694970084736698,0.0001065262074651976,275.0,output/output_selection/snps/snps_0.4799.fasta,output/output_selection/matrix/matrix_0.4799.txt,output/output_selection/ancestral_sequence/ancestral_0.4799.fasta,output/output_selection/images/image_0.4799.png,output/output_selection/h_result/h_0.4799.txt,14392.4
0.4995,output/output_selection/fasta/selection_0.4995.fasta,-2.746915713949514,8.505773528123261e-05,240.0,output/output_selection/snps/snps_0.4995.fasta,output/output_selection/matrix/matrix_0.4995.txt,output/output_selection/ancestral_sequence/ancestral_0.4995.fasta,output/output_selection/images/image_0.4995.png,output/output_selection/h_result/h_0.4995.txt,28596.1
