selection_coefficient,fasta_file,Tajimas_D,Tajima_pi,num_of_mutation,snps_file,matrix_image_file,ancestral_seq,snps_image,output_file,average_h,category_sfs_1,category_sfs_2,category_sfs_3,category_sfs_4,category_sfs_5,category_sfs_6,category_sfs_7,category_sfs_8,category_sfs_9
0.8801,output/output_selection/fasta/selection_0.8801.fasta,-2.3160167899388364,0.00021856953147640182,359.0,output/output_selection/snps/snps_0.8801.fasta,output/output_selection/matrix/matrix_0.8801.txt,output/output_selection/ancestral_sequence/ancestral_0.8801.fasta,output/output_selection/images/image_0.8801.png,output/output_selection/h_result/h_0.8801.txt,14562.0,0.15041783,0.07520891,0.06963789000000001,0.10584958,0.02506964,0.00278552,0.0,0.0,0.12534818
0.8894,output/output_selection/fasta/selection_0.8894.fasta,-2.6326851947106475,0.00010124141182830552,241.0,output/output_selection/snps/snps_0.8894.fasta,output/output_selection/matrix/matrix_0.8894.txt,output/output_selection/ancestral_sequence/ancestral_0.8894.fasta,output/output_selection/images/image_0.8894.png,output/output_selection/h_result/h_0.8894.txt,14729.2,0.17012448,0.10788382,0.06639004,0.06639005,0.00829876,0.00829876,0.0,0.0,0.0
0.8948,output/output_selection/fasta/selection_0.8948.fasta,-2.6729151202549533,0.00010915850437455188,273.0,output/output_selection/snps/snps_0.8948.fasta,output/output_selection/matrix/matrix_0.8948.txt,output/output_selection/ancestral_sequence/ancestral_0.8948.fasta,output/output_selection/images/image_0.8948.png,output/output_selection/h_result/h_0.8948.txt,15433.2,0.22344322,0.07692308,0.1025641,0.01831501,0.010989,0.007326,0.0,0.0,0.01098901
0.8956,output/output_selection/fasta/selection_0.8956.fasta,-2.5713317445954917,0.00015138232456059214,328.0,output/output_selection/snps/snps_0.8956.fasta,output/output_selection/matrix/matrix_0.8956.txt,output/output_selection/ancestral_sequence/ancestral_0.8956.fasta,output/output_selection/images/image_0.8956.png,output/output_selection/h_result/h_0.8956.txt,20597.6,0.20426829,0.05182927,0.15243902,0.03353658,0.00914634,0.00304878,0.0,0.0,0.06402439
0.9488,output/output_selection/fasta/selection_0.9488.fasta,-2.736249638903045,0.0001073484214652798,294.0,output/output_selection/snps/snps_0.9488.fasta,output/output_selection/matrix/matrix_0.9488.txt,output/output_selection/ancestral_sequence/ancestral_0.9488.fasta,output/output_selection/images/image_0.9488.png,output/output_selection/h_result/h_0.9488.txt,20049.8,0.21088435,0.05442177,0.04761904,0.05782312,0.0,0.0,0.0,0.0,0.10884354
0.9519,output/output_selection/fasta/selection_0.9519.fasta,-2.789113183323228,8.529005619034679e-05,257.0,output/output_selection/snps/snps_0.9519.fasta,output/output_selection/matrix/matrix_0.9519.txt,output/output_selection/ancestral_sequence/ancestral_0.9519.fasta,output/output_selection/images/image_0.9519.png,output/output_selection/h_result/h_0.9519.txt,20585.4,0.17509728,0.06614786,0.0544747,0.0311284,0.00389105,0.0,0.0,0.0,0.04669261
0.955,output/output_selection/fasta/selection_0.955.fasta,-2.689079422274503,9.550005510045872e-05,246.0,output/output_selection/snps/snps_0.955.fasta,output/output_selection/matrix/matrix_0.955.txt,output/output_selection/ancestral_sequence/ancestral_0.955.fasta,output/output_selection/images/image_0.955.png,output/output_selection/h_result/h_0.955.txt,18149.0,0.23577236,0.13821138,0.08536585,0.02845528,0.00406504,0.0,0.0,0.0,0.0
0.9581,output/output_selection/fasta/selection_0.9581.fasta,-2.6099156382134407,0.00016882659456233688,382.0,output/output_selection/snps/snps_0.9581.fasta,output/output_selection/matrix/matrix_0.9581.txt,output/output_selection/ancestral_sequence/ancestral_0.9581.fasta,output/output_selection/images/image_0.9581.png,output/output_selection/h_result/h_0.9581.txt,16251.7,0.18848168,0.09685864,0.10471204,0.04188482,0.0,0.0,0.0,0.0,0.11780104
0.0191,output/output_selection/fasta/selection_0.0191.fasta,-0.7307368672793486,0.0008564217388129103,565.0,output/output_selection/snps/snps_0.0191.fasta,output/output_selection/matrix/matrix_0.0191.txt,output/output_selection/ancestral_sequence/ancestral_0.0191.fasta,output/output_selection/images/image_0.0191.png,output/output_selection/h_result/h_0.0191.txt,12895.5,0.13628319,0.04778761,0.04955752,0.06371681,0.023008849999999997,0.06017698,0.14867256,0.035398219999999994,0.14867257000000003
0.0221,output/output_selection/fasta/selection_0.0221.fasta,-0.649935491772071,0.000990327470462668,634.0,output/output_selection/snps/snps_0.0221.fasta,output/output_selection/matrix/matrix_0.0221.txt,output/output_selection/ancestral_sequence/ancestral_0.0221.fasta,output/output_selection/images/image_0.0221.png,output/output_selection/h_result/h_0.0221.txt,9330.21,0.08990536,0.03312303,0.08675079,0.0977918,0.07255521,0.09148265000000001,0.06940063,0.045741330000000004,0.14353312999999998
0.0358,output/output_selection/fasta/selection_0.0358.fasta,-1.6555402205681866,0.0006030303333330305,609.0,output/output_selection/snps/snps_0.0358.fasta,output/output_selection/matrix/matrix_0.0358.txt,output/output_selection/ancestral_sequence/ancestral_0.0358.fasta,output/output_selection/images/image_0.0358.png,output/output_selection/h_result/h_0.0358.txt,18193.5,0.07553366,0.13793103,0.06896552,0.05911329,0.03448275,0.02627258,0.03612479,0.00656815,0.24302134999999997
0.0495,output/output_selection/fasta/selection_0.0495.fasta,-2.4980068538767366,0.00017449522474472184,346.0,output/output_selection/snps/snps_0.0495.fasta,output/output_selection/matrix/matrix_0.0495.txt,output/output_selection/ancestral_sequence/ancestral_0.0495.fasta,output/output_selection/images/image_0.0495.png,output/output_selection/h_result/h_0.0495.txt,21081.7,0.21098266,0.15895954,0.09248555,0.01734104,0.00578034,0.00578034,0.0,0.0,0.18208092999999997
0.0572,output/output_selection/fasta/selection_0.0572.fasta,-0.9493273828990482,0.0008196524095365103,589.0,output/output_selection/snps/snps_0.0572.fasta,output/output_selection/matrix/matrix_0.0572.txt,output/output_selection/ancestral_sequence/ancestral_0.0572.fasta,output/output_selection/images/image_0.0572.png,output/output_selection/h_result/h_0.0572.txt,9452.55,0.08319185,0.04074703,0.08658743999999999,0.0713073,0.025466890000000002,0.13242784,0.03565364,0.03225807,0.20033956
0.0739,output/output_selection/fasta/selection_0.0739.fasta,-2.447728210914858,0.00018278807110918733,343.0,output/output_selection/snps/snps_0.0739.fasta,output/output_selection/matrix/matrix_0.0739.txt,output/output_selection/ancestral_sequence/ancestral_0.0739.fasta,output/output_selection/images/image_0.0739.png,output/output_selection/h_result/h_0.0739.txt,20935.0,0.11370262,0.08746356,0.08163265,0.07580175,0.00874635,0.0,0.0,0.0,0.23323615000000003
0.0953,output/output_selection/fasta/selection_0.0953.fasta,-2.44752951680524,0.00021685035674895718,405.0,output/output_selection/snps/snps_0.0953.fasta,output/output_selection/matrix/matrix_0.0953.txt,output/output_selection/ancestral_sequence/ancestral_0.0953.fasta,output/output_selection/images/image_0.0953.png,output/output_selection/h_result/h_0.0953.txt,19531.0,0.17037037,0.07407407,0.08641975,0.08641975,0.01975309,0.00493828,0.0,0.0,0.15802471
0.0983,output/output_selection/fasta/selection_0.0983.fasta,-2.3250943970396403,0.00027417705620923525,452.0,output/output_selection/snps/snps_0.0983.fasta,output/output_selection/matrix/matrix_0.0983.txt,output/output_selection/ancestral_sequence/ancestral_0.0983.fasta,output/output_selection/images/image_0.0983.png,output/output_selection/h_result/h_0.0983.txt,15168.5,0.1659292,0.13495575,0.12831858000000002,0.057522130000000005,0.011061950000000001,0.0,0.0,0.0,0.16592921000000002
0.1227,output/output_selection/fasta/selection_0.1227.fasta,-2.5282370083606533,0.0001760669261994245,361.0,output/output_selection/snps/snps_0.1227.fasta,output/output_selection/matrix/matrix_0.1227.txt,output/output_selection/ancestral_sequence/ancestral_0.1227.fasta,output/output_selection/images/image_0.1227.png,output/output_selection/h_result/h_0.1227.txt,21465.9,0.21052632,0.10526316,0.07479225,0.04986149,0.01939058,0.00277008,0.0,0.0,0.13573406999999998
0.1578,output/output_selection/fasta/selection_0.1578.fasta,-2.526521424093584,0.0001436531089234559,296.0,output/output_selection/snps/snps_0.1578.fasta,output/output_selection/matrix/matrix_0.1578.txt,output/output_selection/ancestral_sequence/ancestral_0.1578.fasta,output/output_selection/images/image_0.1578.png,output/output_selection/h_result/h_0.1578.txt,21282.5,0.2027027,0.03716216,0.10135135,0.09459459,0.0,0.00337838,0.0,0.0,0.06756757
0.1715,output/output_selection/fasta/selection_0.1715.fasta,-2.6170553292427807,0.00016047516292513802,367.0,output/output_selection/snps/snps_0.1715.fasta,output/output_selection/matrix/matrix_0.1715.txt,output/output_selection/ancestral_sequence/ancestral_0.1715.fasta,output/output_selection/images/image_0.1715.png,output/output_selection/h_result/h_0.1715.txt,19360.9,0.17166213,0.08719346,0.038147139999999996,0.06539509,0.0054496,0.0027248,0.0,0.0,0.14441418
0.1822,output/output_selection/fasta/selection_0.1822.fasta,-2.6802126512792848,9.299704982748112e-05,237.0,output/output_selection/snps/snps_0.1822.fasta,output/output_selection/matrix/matrix_0.1822.txt,output/output_selection/ancestral_sequence/ancestral_0.1822.fasta,output/output_selection/images/image_0.1822.png,output/output_selection/h_result/h_0.1822.txt,18514.8,0.24050633,0.06751055,0.07172994999999999,0.03797469,0.00843882,0.00843882,0.0,0.0,0.0
0.2447,output/output_selection/fasta/selection_0.2447.fasta,-2.7410644253270107,0.00010079495164644264,279.0,output/output_selection/snps/snps_0.2447.fasta,output/output_selection/matrix/matrix_0.2447.txt,output/output_selection/ancestral_sequence/ancestral_0.2447.fasta,output/output_selection/images/image_0.2447.png,output/output_selection/h_result/h_0.2447.txt,20576.7,0.1827957,0.14695341,0.07168459,0.00716846,0.00358423,0.00358423,0.0,0.0,0.00716846
0.2584,output/output_selection/fasta/selection_0.2584.fasta,-2.6232248397448603,0.00012187554892127827,284.0,output/output_selection/snps/snps_0.2584.fasta,output/output_selection/matrix/matrix_0.2584.txt,output/output_selection/ancestral_sequence/ancestral_0.2584.fasta,output/output_selection/images/image_0.2584.png,output/output_selection/h_result/h_0.2584.txt,21704.9,0.23591549,0.16197183,0.0387324,0.04577464,0.00704226,0.0,0.0,0.0,0.14084507000000002
0.2858,output/output_selection/fasta/selection_0.2858.fasta,-2.5151492012929886,0.00020276160874754836,408.0,output/output_selection/snps/snps_0.2858.fasta,output/output_selection/matrix/matrix_0.2858.txt,output/output_selection/ancestral_sequence/ancestral_0.2858.fasta,output/output_selection/images/image_0.2858.png,output/output_selection/h_result/h_0.2858.txt,20393.9,0.10539216,0.07598039,0.06372549,0.05147059,0.04901961,0.0,0.0,0.0,0.12745098
0.3072,output/output_selection/fasta/selection_0.3072.fasta,-2.7336012268385117,0.00010043939964640704,275.0,output/output_selection/snps/snps_0.3072.fasta,output/output_selection/matrix/matrix_0.3072.txt,output/output_selection/ancestral_sequence/ancestral_0.3072.fasta,output/output_selection/images/image_0.3072.png,output/output_selection/h_result/h_0.3072.txt,20495.4,0.21090909,0.08727273,0.08363637,0.029090909999999998,0.0,0.0,0.0,0.0,0.0
0.3102,output/output_selection/fasta/selection_0.3102.fasta,-2.5910497007229707,0.0001757457172903013,388.0,output/output_selection/snps/snps_0.3102.fasta,output/output_selection/matrix/matrix_0.3102.txt,output/output_selection/ancestral_sequence/ancestral_0.3102.fasta,output/output_selection/images/image_0.3102.png,output/output_selection/h_result/h_0.3102.txt,19917.9,0.15979381,0.08505155,0.03350516,0.09793815,0.01030928,0.0,0.0,0.0,0.09278351
0.3209,output/output_selection/fasta/selection_0.3209.fasta,-2.7308907964039344,0.00014750559565111367,395.0,output/output_selection/snps/snps_0.3209.fasta,output/output_selection/matrix/matrix_0.3209.txt,output/output_selection/ancestral_sequence/ancestral_0.3209.fasta,output/output_selection/images/image_0.3209.png,output/output_selection/h_result/h_0.3209.txt,16671.4,0.16708861,0.09113924,0.06835443,0.02278482,0.01012659,0.0,0.0,0.0,0.15949368
0.3239,output/output_selection/fasta/selection_0.3239.fasta,-2.6558367033224277,0.00010881305328360816,266.0,output/output_selection/snps/snps_0.3239.fasta,output/output_selection/matrix/matrix_0.3239.txt,output/output_selection/ancestral_sequence/ancestral_0.3239.fasta,output/output_selection/images/image_0.3239.png,output/output_selection/h_result/h_0.3239.txt,16497.0,0.18421053,0.08270677,0.09398496,0.03383459,0.018797,0.0075188,0.0,0.0,0.0112782
0.3453,output/output_selection/fasta/selection_0.3453.fasta,-2.7110461489106368,0.0001339824985588523,350.0,output/output_selection/snps/snps_0.3453.fasta,output/output_selection/matrix/matrix_0.3453.txt,output/output_selection/ancestral_sequence/ancestral_0.3453.fasta,output/output_selection/images/image_0.3453.png,output/output_selection/h_result/h_0.3453.txt,16676.5,0.14285714,0.08285714,0.06285715,0.039999999999999994,0.00571429,0.00285714,0.00285714,0.0,0.10857143
0.359,output/output_selection/fasta/selection_0.359.fasta,-2.6600526783939533,0.00011117060546566227,273.0,output/output_selection/snps/snps_0.359.fasta,output/output_selection/matrix/matrix_0.359.txt,output/output_selection/ancestral_sequence/ancestral_0.359.fasta,output/output_selection/images/image_0.359.png,output/output_selection/h_result/h_0.359.txt,19895.4,0.17582418,0.09157509,0.08424909,0.02197802,0.01098901,0.0,0.0,0.0,0.03296703
0.3697,output/output_selection/fasta/selection_0.3697.fasta,-2.4258144061003715,0.00023813701256926816,434.0,output/output_selection/snps/snps_0.3697.fasta,output/output_selection/matrix/matrix_0.3697.txt,output/output_selection/ancestral_sequence/ancestral_0.3697.fasta,output/output_selection/images/image_0.3697.png,output/output_selection/h_result/h_0.3697.txt,18851.3,0.1797235,0.16820276,0.05069124,0.06451613,0.00921658,0.013824880000000001,0.0,0.0,0.18202766
0.3834,output/output_selection/fasta/selection_0.3834.fasta,-2.5545802453872484,0.00020725853347527149,436.0,output/output_selection/snps/snps_0.3834.fasta,output/output_selection/matrix/matrix_0.3834.txt,output/output_selection/ancestral_sequence/ancestral_0.3834.fasta,output/output_selection/images/image_0.3834.png,output/output_selection/h_result/h_0.3834.txt,21619.0,0.26605505,0.05963303,0.0619266,0.02981652,0.00688073,0.01146789,0.0,0.0,0.21559633000000003
0.3864,output/output_selection/fasta/selection_0.3864.fasta,-2.612777667544618,0.00013905719528663283,318.0,output/output_selection/snps/snps_0.3864.fasta,output/output_selection/matrix/matrix_0.3864.txt,output/output_selection/ancestral_sequence/ancestral_0.3864.fasta,output/output_selection/images/image_0.3864.png,output/output_selection/h_result/h_0.3864.txt,16437.2,0.18553459,0.12264151,0.07232704,0.07861635,0.00314465,0.00314465,0.0,0.0,0.07861635
0.4001,output/output_selection/fasta/selection_0.4001.fasta,-2.69802629490262,0.00010115858437375182,263.0,output/output_selection/snps/snps_0.4001.fasta,output/output_selection/matrix/matrix_0.4001.txt,output/output_selection/ancestral_sequence/ancestral_0.4001.fasta,output/output_selection/images/image_0.4001.png,output/output_selection/h_result/h_0.4001.txt,21353.2,0.19391635,0.07604563,0.07604563,0.03041825,0.00380228,0.01140684,0.0,0.0,0.01140684
0.4078,output/output_selection/fasta/selection_0.4078.fasta,-2.2759262207719244,0.00021064637838470068,334.0,output/output_selection/snps/snps_0.4078.fasta,output/output_selection/matrix/matrix_0.4078.txt,output/output_selection/ancestral_sequence/ancestral_0.4078.fasta,output/output_selection/images/image_0.4078.png,output/output_selection/h_result/h_0.4078.txt,16444.7,0.15269461,0.11976048,0.10479042,0.07784432,0.023952090000000002,0.00299401,0.0,0.0,0.15868263999999999
0.4108,output/output_selection/fasta/selection_0.4108.fasta,-2.731296768131364,0.00010274442710118312,280.0,output/output_selection/snps/snps_0.4108.fasta,output/output_selection/matrix/matrix_0.4108.txt,output/output_selection/ancestral_sequence/ancestral_0.4108.fasta,output/output_selection/images/image_0.4108.png,output/output_selection/h_result/h_0.4108.txt,17418.6,0.23214286,0.05357143,0.10714286,0.01071429,0.00714286,0.00357143,0.0,0.0,0.03928571
0.4352,output/output_selection/fasta/selection_0.4352.fasta,-2.6360543952087694,0.00014278443074155066,336.0,output/output_selection/snps/snps_0.4352.fasta,output/output_selection/matrix/matrix_0.4352.txt,output/output_selection/ancestral_sequence/ancestral_0.4352.fasta,output/output_selection/images/image_0.4352.png,output/output_selection/h_result/h_0.4352.txt,15960.8,0.16071429,0.13988095,0.07142857,0.038690470000000005,0.0,0.00595238,0.0,0.0,0.11309523
0.4489,output/output_selection/fasta/selection_0.4489.fasta,-2.296638022901552,0.0001952808754740731,316.0,output/output_selection/snps/snps_0.4489.fasta,output/output_selection/matrix/matrix_0.4489.txt,output/output_selection/ancestral_sequence/ancestral_0.4489.fasta,output/output_selection/images/image_0.4489.png,output/output_selection/h_result/h_0.4489.txt,19679.3,0.15189873,0.06329114,0.07278481,0.08227846999999999,0.02531646,0.04746835,0.0,0.0,0.10443037
